CoinID,Price,Return,IntervalType,MarketDate
9,82.58993646356981,0.018620298381984313,daily,2025-11-22
9,84.0388576413333,0.017543556028797758,daily,2025-11-23
9,85.93675186707131,0.022583531939926793,daily,2025-11-24
9,85.376901364148,-0.006514680747874868,daily,2025-11-25
9,87.13053035653677,0.020539852868508568,daily,2025-11-26
9,86.57177287991067,-0.006412878176451753,daily,2025-11-27
9,84.53762184254997,-0.023496700710777918,daily,2025-11-28
