CoinID,Price,Return,IntervalType,MarketDate
4,127.88209408386878,0.017581720693160552,daily,2025-11-22
4,132.5251210397737,0.03630709200664084,daily,2025-11-23
4,138.8716130522529,0.04788897352204269,daily,2025-11-24
4,138.77139723929756,-0.0007216436156585182,daily,2025-11-25
4,143.0369304700432,0.030737841627335838,daily,2025-11-26
4,140.75190382774747,-0.015975081643508027,daily,2025-11-27
4,137.35368022092888,-0.024143358025034867,daily,2025-11-28
