CoinID,Price,Return,IntervalType,MarketDate
2,2788.48006356448,0.024993756413452584,daily,2025-11-22
2,2833.3733643412866,0.01609955952829001,daily,2025-11-23
2,2954.6540400671456,0.04280433960882335,daily,2025-11-24
2,2971.4320119753984,0.00567848948835703,daily,2025-11-25
2,3022.4832248446096,0.017180676745577772,daily,2025-11-26
2,3011.434661926886,-0.003655458805165712,daily,2025-11-27
2,3036.332827690779,0.008267875135621328,daily,2025-11-28
