CoinID,Price,Return,IntervalType,MarketDate
1,85095.90189021763,0.011070623937741164,daily,2025-11-22
1,87854.91896866458,0.032422443586135996,daily,2025-11-23
1,88631.71085966966,0.00884175752620231,daily,2025-11-24
1,87594.72411303585,-0.011699951818324617,daily,2025-11-25
1,90249.96897580565,0.03031284006720969,daily,2025-11-26
1,91312.76899397155,0.011776181534763897,daily,2025-11-27
1,90942.61132050154,-0.004053733968952811,daily,2025-11-28
