timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-27 21:32:04.258601,889.63,-0.0024892078264282524,2025-11-27,2025-11-27 21:32:04
2025-11-27 21:34:14.668052,890.25,0.0006969189438306156,2025-11-27,2025-11-27 21:34:14
2025-11-27 21:38:23.753435,891.39,0.0012805391743893058,2025-11-27,2025-11-27 21:38:23
2025-11-27 21:40:34.492972,891.45,6.731060478593065e-05,2025-11-27,2025-11-27 21:40:34
2025-11-27 21:43:43.816706,892.49,0.0011666386224689074,2025-11-27,2025-11-27 21:43:43
2025-11-27 21:46:03.645264,893.05,0.0006274580107339389,2025-11-27,2025-11-27 21:46:03
2025-11-27 21:49:11.301359,893.68,0.00070544762331326,2025-11-27,2025-11-27 21:49:11
2025-11-27 21:52:22.030373,893.64,-4.475875033560506e-05,2025-11-27,2025-11-27 21:52:22
2025-11-27 21:55:30.097847,894.2,0.0006266505527954269,2025-11-27,2025-11-27 21:55:30
2025-11-27 21:58:38.738093,895.8,0.0017893088794451728,2025-11-27,2025-11-27 21:58:38
2025-11-27 22:01:02.777079,895.75,-5.58160303638644e-05,2025-11-27,2025-11-27 22:01:02
2025-11-27 22:04:10.168541,894.58,-0.0013061680156293276,2025-11-27,2025-11-27 22:04:10
2025-11-27 22:07:20.126071,894.67,0.00010060587091142992,2025-11-27,2025-11-27 22:07:20
2025-11-27 22:10:31.083022,895.05,0.00042473761275108046,2025-11-27,2025-11-27 22:10:31
2025-11-27 22:13:39.262557,895.51,0.0005139377688396785,2025-11-27,2025-11-27 22:13:39
2025-11-27 22:31:43.075337,895.05,-0.0005136737724872331,2025-11-27,2025-11-27 22:31:43
2025-11-27 22:40:33.296097,893.47,-0.0017652645103625186,2025-11-27,2025-11-27 22:40:33
2025-11-27 22:43:32.587019,892.27,-0.0013430781111845036,2025-11-27,2025-11-27 22:43:32
2025-11-27 22:46:43.258683,891.55,-0.0008069306375872998,2025-11-27,2025-11-27 22:46:43
2025-11-27 23:03:40.740024,892.27,0.0008075823004880522,2025-11-27,2025-11-27 23:03:40
2025-11-27 23:09:26.311030,892.62,0.00039225794882713494,2025-11-27,2025-11-27 23:09:26
2025-11-27 23:11:51.078323,893.3,0.0007618023347000236,2025-11-27,2025-11-27 23:11:51
2025-11-27 23:15:03.804440,895.14,0.0020597783499385347,2025-11-27,2025-11-27 23:15:03
2025-11-27 23:18:25.708420,895.38,0.0002681144848850625,2025-11-27,2025-11-27 23:18:25
2025-11-27 23:21:35.518760,894.85,-0.0005919274497978577,2025-11-27,2025-11-27 23:21:35
2025-11-27 23:25:44.039738,895.23,0.000424652176342466,2025-11-27,2025-11-27 23:25:44
2025-11-27 23:28:59.265121,894.92,-0.00034627972699763365,2025-11-27,2025-11-27 23:28:59
2025-11-27 23:31:42.778101,894.6,-0.0003575738613507129,2025-11-27,2025-11-27 23:31:42
2025-11-28 17:12:32.489427,887.04,-0.008450704225352212,2025-11-28,2025-11-28 17:12:32
2025-11-28 17:15:44.893614,886.65,-0.00043966450216448294,2025-11-28,2025-11-28 17:15:44
2025-11-28 17:18:33.220573,885.91,-0.0008346021541758564,2025-11-28,2025-11-28 17:18:33
