timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-27 21:15:00.239195,139.07,0.0002877076889880037,2025-11-27,2025-11-27 21:15:00
2025-11-27 21:19:11.833678,139.13,0.00043143740562312516,2025-11-27,2025-11-27 21:19:11
2025-11-27 21:21:19.791468,139.01,-0.0008625026953209547,2025-11-27,2025-11-27 21:21:19
2025-11-27 21:24:27.165290,138.98,-0.00021581181209984202,2025-11-27,2025-11-27 21:24:27
2025-11-27 21:27:34.075308,138.96,-0.00014390559792765156,2025-11-27,2025-11-27 21:27:34
2025-11-27 21:29:59.815649,138.88,-0.0005757052389178119,2025-11-27,2025-11-27 21:29:59
2025-11-27 21:34:09.858817,138.82,-0.000432027649769573,2025-11-27,2025-11-27 21:34:09
2025-11-27 21:36:19.998243,138.76,-0.0004322143783316301,2025-11-27,2025-11-27 21:36:19
2025-11-27 21:39:30.100694,138.81,0.0003603343903142431,2025-11-27,2025-11-27 21:39:30
2025-11-27 21:42:42.617849,138.86,0.00036020459621077805,2025-11-27,2025-11-27 21:42:42
2025-11-27 21:45:00.501562,138.89,0.00021604493734672658,2025-11-27,2025-11-27 21:45:00
2025-11-27 21:48:09.415458,138.97,0.0005759953920370098,2025-11-27,2025-11-27 21:48:09
2025-11-27 21:51:19.437599,139.08,0.0007915377419587255,2025-11-27,2025-11-27 21:51:19
2025-11-27 21:54:27.775393,139.09,7.190106413568209e-05,2025-11-27,2025-11-27 21:54:27
2025-11-27 21:57:34.855409,139.24,0.0010784384211661724,2025-11-27,2025-11-27 21:57:34
2025-11-27 22:00:01.153962,139.33,0.0006463659867854687,2025-11-27,2025-11-27 22:00:01
2025-11-27 22:03:08.015308,139.34,7.177205196295944e-05,2025-11-27,2025-11-27 22:03:08
2025-11-27 22:06:18.353476,139.39,0.0003588345055258735,2025-11-27,2025-11-27 22:06:18
2025-11-27 22:09:27.871537,139.48,0.0006456704211206254,2025-11-27,2025-11-27 22:09:27
2025-11-27 22:12:36.215023,139.52,0.0002867794665903922,2025-11-27,2025-11-27 22:12:36
2025-11-27 22:15:00.656923,139.47,-0.0003583715596331416,2025-11-27,2025-11-27 22:15:00
2025-11-27 22:30:38.371838,139.42,-0.00035850003585014,2025-11-27,2025-11-27 22:30:38
2025-11-27 22:32:45.619153,139.47,0.00035862860421764786,2025-11-27,2025-11-27 22:32:45
2025-11-27 22:34:52.708019,139.45,-0.0001434000143401004,2025-11-27,2025-11-27 22:34:52
2025-11-27 22:36:21.896181,139.49,0.00028684116170674123,2025-11-27,2025-11-27 22:36:21
2025-11-27 22:38:30.214273,139.51,0.0001433794537242239,2025-11-27,2025-11-27 22:38:30
2025-11-27 22:42:29.385934,139.46,-0.00035839724750896806,2025-11-27,2025-11-27 22:42:29
2025-11-27 22:45:38.537859,139.42,-0.0002868205937187618,2025-11-27,2025-11-27 22:45:38
2025-11-27 23:00:34.258184,139.64,0.0015779658585568512,2025-11-27,2025-11-27 23:00:34
2025-11-27 23:02:39.073341,139.64,0.0,2025-11-27,2025-11-27 23:02:39
2025-11-27 23:05:16.566716,139.64,0.0,2025-11-27,2025-11-27 23:05:16
2025-11-27 23:07:21.791021,139.63,-7.161271841871208e-05,2025-11-27,2025-11-27 23:07:21
2025-11-27 23:10:50.343156,139.65,0.00014323569433516425,2025-11-27,2025-11-27 23:10:50
2025-11-27 23:13:01.958394,139.69,0.00028643036161835056,2025-11-27,2025-11-27 23:13:01
2025-11-27 23:17:24.952883,139.84,0.001073806285346146,2025-11-27,2025-11-27 23:17:24
2025-11-27 23:20:31.439860,140.02,0.0012871853546911893,2025-11-27,2025-11-27 23:20:31
2025-11-27 23:24:40.828927,140.0,-0.00014283673760895343,2025-11-27,2025-11-27 23:24:40
2025-11-27 23:27:56.346968,139.94,-0.0004285714285714448,2025-11-27,2025-11-27 23:27:56
2025-11-27 23:30:40.322319,139.87,-0.0005002143775904022,2025-11-27,2025-11-27 23:30:40
2025-11-27 23:33:40.385254,139.84,-0.00021448487881603473,2025-11-27,2025-11-27 23:33:40
2025-11-28 17:10:31.357915,137.27,-0.018378146453089217,2025-11-28,2025-11-28 17:10:31
2025-11-28 17:13:41.836074,137.29,0.00014569825890564658,2025-11-28,2025-11-28 17:13:41
2025-11-28 17:17:28.372427,137.22,-0.000509869619054526,2025-11-28,2025-11-28 17:17:28
2025-11-28 17:19:42.282553,137.27,0.0003643783705000736,2025-11-28,2025-11-28 17:19:42
2025-11-28 17:22:26.526081,137.19,-0.0005827930356233635,2025-11-28,2025-11-28 17:22:26
2025-11-28 17:28:34.699598,136.96,-0.0016765070340403199,2025-11-28,2025-11-28 17:28:34
2025-11-28 17:43:29.884557,137.45,0.003577686915887668,2025-11-28,2025-11-28 17:43:29
2025-11-28 17:46:40.248164,137.53,0.000582029829028885,2025-11-28,2025-11-28 17:46:40
2025-11-28 17:50:29.350218,137.55,0.0001454228168400462,2025-11-28,2025-11-28 17:50:29
2025-11-28 17:53:38.647039,137.57,0.0001454016721191831,2025-11-28,2025-11-28 17:53:38
2025-11-28 17:57:31.578391,137.73,0.0011630442683725484,2025-11-28,2025-11-28 17:57:31
2025-11-28 17:59:43.221267,137.76,0.0002178174689611012,2025-11-28,2025-11-28 17:59:43
2025-11-28 18:02:55.374508,137.83,0.000508130081301017,2025-11-28,2025-11-28 18:02:55
2025-11-28 18:05:45.222783,138.02,0.0013785097583980388,2025-11-28,2025-11-28 18:05:45
2025-11-28 18:07:55.816888,138.0,-0.00014490653528476116,2025-11-28,2025-11-28 18:07:55
2025-11-28 18:10:42.496827,137.93,-0.0005072463768115432,2025-11-28,2025-11-28 18:10:42
2025-11-28 18:13:42.594427,137.97,0.00029000217501629066,2025-11-28,2025-11-28 18:13:42
2025-11-28 18:16:42.463914,137.95,-0.00014495904906874912,2025-11-28,2025-11-28 18:16:42
2025-11-28 18:19:42.517176,137.99,0.00028996013048221414,2025-11-28,2025-11-28 18:19:42
2025-11-28 18:22:42.508371,137.91,-0.0005797521559534058,2025-11-28,2025-11-28 18:22:42
2025-11-28 18:25:42.476221,137.88,-0.0002175331738090147,2025-11-28,2025-11-28 18:25:42
2025-11-28 18:28:42.499292,137.82,-0.0004351610095735259,2025-11-28,2025-11-28 18:28:42
2025-11-28 18:31:42.442323,137.77,-0.0003627920475981483,2025-11-28,2025-11-28 18:31:42
2025-11-28 18:34:42.473825,137.67,-0.0007258474268709847,2025-11-28,2025-11-28 18:34:42
2025-11-28 18:37:42.517516,137.64,-0.0002179123992155363,2025-11-28,2025-11-28 18:37:42
2025-11-28 18:40:42.581029,137.61,-0.000217959895379094,2025-11-28,2025-11-28 18:40:42
2025-11-28 18:43:42.581773,137.61,0.0,2025-11-28,2025-11-28 18:43:42
2025-11-28 18:46:42.558944,137.62,7.266913741732495e-05,2025-11-28,2025-11-28 18:46:42
