timestamp,Price,Return,MarketDate,UpdatedAt
2025-11-27 16:39:44.660222,0.999964,,2025-11-27,2025-11-27 16:39:44
2025-11-27 16:42:14.952006,0.999949,-1.5000540019460828e-05,2025-11-27,2025-11-27 16:42:14
2025-11-27 16:44:20.896052,0.999988,3.900198910145036e-05,2025-11-27,2025-11-27 16:44:20
2025-11-27 16:47:20.548365,0.999987,-1.0000120002073842e-06,2025-11-27,2025-11-27 16:47:20
2025-11-27 16:50:20.599888,0.999992,5.0000650009263126e-06,2025-11-27,2025-11-27 16:50:20
2025-11-27 16:53:20.554680,0.999969,-2.3000184001475965e-05,2025-11-27,2025-11-27 16:53:20
2025-11-27 17:11:48.393769,0.999991,2.2000682021072748e-05,2025-11-27,2025-11-27 17:11:48
2025-11-27 17:14:47.861623,0.999978,-1.300011700100523e-05,2025-11-27,2025-11-27 17:14:47
2025-11-27 17:15:49.285387,0.999972,-6.000132002914604e-06,2025-11-27,2025-11-27 17:15:49
2025-11-27 17:18:30.179673,0.999975,3.0000840023358677e-06,2025-11-27,2025-11-27 17:18:30
2025-11-27 17:26:31.107661,0.999982,7.000175004545639e-06,2025-11-27,2025-11-27 17:26:31
2025-11-27 17:28:40.175931,0.999957,-2.500045000819462e-05,2025-11-27,2025-11-27 17:28:40
2025-11-27 17:31:29.817457,0.999977,2.0000860037061585e-05,2025-11-27,2025-11-27 17:31:29
2025-11-27 17:34:29.420594,1.0,2.300052901205163e-05,2025-11-27,2025-11-27 17:34:29
2025-11-27 17:36:35.464886,1.0,0.0,2025-11-27,2025-11-27 17:36:35
2025-11-27 17:39:25.153420,0.99995,-4.999999999999449e-05,2025-11-27,2025-11-27 17:39:25
2025-11-27 17:41:26.323431,0.999958,8.000400020025111e-06,2025-11-27,2025-11-27 17:41:26
2025-11-27 17:44:59.545257,0.999964,6.000252010585072e-06,2025-11-27,2025-11-27 17:44:59
2025-11-27 17:46:06.078389,1.0,3.60012960467504e-05,2025-11-27,2025-11-27 17:46:06
2025-11-27 17:50:16.909894,0.99994,-5.999999999994898e-05,2025-11-27,2025-11-27 17:50:16
2025-11-27 17:52:21.914871,1.0,6.000360021585216e-05,2025-11-27,2025-11-27 17:52:21
2025-11-27 17:57:51.087566,1.0,0.0,2025-11-27,2025-11-27 17:57:51
2025-11-27 18:00:50.610454,1.0,0.0,2025-11-27,2025-11-27 18:00:50
2025-11-27 18:03:50.692104,1.0,0.0,2025-11-27,2025-11-27 18:03:50
2025-11-27 18:28:14.240525,1.0,0.0,2025-11-27,2025-11-27 18:28:14
2025-11-27 18:31:13.796909,1.0,0.0,2025-11-27,2025-11-27 18:31:13
2025-11-27 18:32:18.005275,1.0,0.0,2025-11-27,2025-11-27 18:32:18
2025-11-27 18:35:26.420871,1.0,0.0,2025-11-27,2025-11-27 18:35:26
2025-11-27 18:37:32.432155,1.0,0.0,2025-11-27,2025-11-27 18:37:32
2025-11-27 18:40:06.627006,1.0,0.0,2025-11-27,2025-11-27 18:40:06
2025-11-27 18:44:08.021425,1.0,0.0,2025-11-27,2025-11-27 18:44:08
2025-11-27 18:47:18.649933,1.0,0.0,2025-11-27,2025-11-27 18:47:18
2025-11-27 18:50:25.671642,1.0,0.0,2025-11-27,2025-11-27 18:50:25
2025-11-27 18:53:07.966594,1.0,0.0,2025-11-27,2025-11-27 18:53:07
2025-11-27 18:56:17.013590,0.999978,-2.199999999996649e-05,2025-11-27,2025-11-27 18:56:17
2025-11-27 18:59:26.069672,0.999977,-1.0000220005412785e-06,2025-11-27,2025-11-27 18:59:26
2025-11-27 19:07:56.526679,0.999995,1.8000414009566867e-05,2025-11-27,2025-11-27 19:07:56
2025-11-27 19:10:55.933646,0.999989,-6.000030000063994e-06,2025-11-27,2025-11-27 19:10:55
2025-11-27 20:21:20.051308,0.999973,-1.600017600200676e-05,2025-11-27,2025-11-27 20:21:20
2025-11-27 20:24:19.199881,0.99991,-6.3001701046006e-05,2025-11-27,2025-11-27 20:24:19
2025-11-27 20:27:19.186101,0.999925,1.5001350121446322e-05,2025-11-27,2025-11-27 20:27:19
2025-11-27 20:30:19.064369,0.999912,-1.3000975073063081e-05,2025-11-27,2025-11-27 20:30:19
2025-11-27 20:33:19.389950,0.999918,6.000528046445908e-06,2025-11-27,2025-11-27 20:33:19
2025-11-27 20:34:20.274955,0.999954,3.600295224215344e-05,2025-11-27,2025-11-27 20:34:20
2025-11-27 20:35:21.920931,0.999906,-4.8002208101638466e-05,2025-11-27,2025-11-27 20:35:21
2025-11-27 20:39:00.987798,0.999919,1.3001222114894517e-05,2025-11-27,2025-11-27 20:39:00
2025-11-27 20:41:07.563265,0.999894,-2.5002025164089225e-05,2025-11-27,2025-11-27 20:41:07
2025-11-27 20:45:15.101691,0.999945,5.10054065732124e-05,2025-11-27,2025-11-27 20:45:15
2025-11-27 20:48:21.179960,0.999917,-2.8001540084754417e-05,2025-11-27,2025-11-27 20:48:21
2025-11-27 20:50:29.823181,0.999924,7.000581048410837e-06,2025-11-27,2025-11-27 20:50:29
2025-11-27 20:54:00.584323,0.999898,-2.6001976150213935e-05,2025-11-27,2025-11-27 20:54:00
2025-11-27 20:56:07.000580,0.999922,2.4002448249849095e-05,2025-11-27,2025-11-27 20:56:07
2025-11-27 21:00:12.414461,0.999907,-1.5001170091233362e-05,2025-11-27,2025-11-27 21:00:12
2025-11-27 21:03:21.061656,0.999922,1.5001395129665696e-05,2025-11-27,2025-11-27 21:03:21
2025-11-27 21:06:32.579286,0.999909,-1.3001014078972695e-05,2025-11-27,2025-11-27 21:06:32
